,frame_id,video_id,name_cvat,frame,frame_path,frame_usg_area_idx_0,frame_usg_area_idx_1,frame_usg_area_idx_2,frame_usg_area_idx_3,frame_cropped_path,aline,bline,liver,lung,lung_atelectasis,lungpoint,lungslidingabsent,lungslidingpresent,pleural_effusion,s1,s2,spleen,label,size_h,size_w
1699,B82A0L20,QMV9ZNYS,010_image_64561377213245.mp4,99,/video_frames/010_image_64561377213245.mp4/frame_99.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_99.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1700,9NQTDD6R,QMV9ZNYS,010_image_64561377213245.mp4,100,/video_frames/010_image_64561377213245.mp4/frame_100.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_100.png,False,False,False,False,False,False,False,True,False,False,False,False,0,542.0,172.0
1701,3W24H41W,QMV9ZNYS,010_image_64561377213245.mp4,104,/video_frames/010_image_64561377213245.mp4/frame_104.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_104.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1702,W3C20VX7,QMV9ZNYS,010_image_64561377213245.mp4,106,/video_frames/010_image_64561377213245.mp4/frame_106.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_106.png,True,False,False,False,False,False,False,False,False,False,False,False,1,542.0,172.0
1703,1YMEN7O2,QMV9ZNYS,010_image_64561377213245.mp4,110,/video_frames/010_image_64561377213245.mp4/frame_110.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_110.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1704,7DTV3UB6,QMV9ZNYS,010_image_64561377213245.mp4,120,/video_frames/010_image_64561377213245.mp4/frame_120.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_120.png,False,False,False,False,False,False,False,True,False,False,False,False,0,542.0,172.0
1705,6C8FOOLP,QMV9ZNYS,010_image_64561377213245.mp4,123,/video_frames/010_image_64561377213245.mp4/frame_123.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_123.png,True,False,False,False,False,False,False,False,False,False,False,False,1,542.0,172.0
1706,0POPU86C,QMV9ZNYS,010_image_64561377213245.mp4,127,/video_frames/010_image_64561377213245.mp4/frame_127.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_127.png,True,False,False,False,False,False,False,False,False,False,False,False,1,542.0,172.0
1707,R2XDHLDW,QMV9ZNYS,010_image_64561377213245.mp4,130,/video_frames/010_image_64561377213245.mp4/frame_130.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,542.0,172.0
1708,ZLRRFMA9,QMV9ZNYS,010_image_64561377213245.mp4,135,/video_frames/010_image_64561377213245.mp4/frame_135.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_135.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1709,FOH2ZQ40,QMV9ZNYS,010_image_64561377213245.mp4,140,/video_frames/010_image_64561377213245.mp4/frame_140.png,102.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_140.png,False,False,False,False,False,False,False,True,False,False,False,False,0,542.0,172.0
1710,ANP6J9J4,QMV9ZNYS,010_image_64561377213245.mp4,150,/video_frames/010_image_64561377213245.mp4/frame_150.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_150.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1711,MPBSRIHE,QMV9ZNYS,010_image_64561377213245.mp4,160,/video_frames/010_image_64561377213245.mp4/frame_160.png,106.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_160.png,False,False,False,False,False,False,False,True,False,False,False,False,0,538.0,172.0
1712,F84Z9VN0,QMV9ZNYS,010_image_64561377213245.mp4,161,/video_frames/010_image_64561377213245.mp4/frame_161.png,106.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_161.png,True,False,False,False,False,False,False,False,False,False,False,False,1,538.0,172.0
1713,FUEQCVYH,QMV9ZNYS,010_image_64561377213245.mp4,162,/video_frames/010_image_64561377213245.mp4/frame_162.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_162.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1714,UJCXYJ88,QMV9ZNYS,010_image_64561377213245.mp4,163,/video_frames/010_image_64561377213245.mp4/frame_163.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_163.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1715,C045VLXB,QMV9ZNYS,010_image_64561377213245.mp4,166,/video_frames/010_image_64561377213245.mp4/frame_166.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_166.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1716,7E0YCIKH,QMV9ZNYS,010_image_64561377213245.mp4,170,/video_frames/010_image_64561377213245.mp4/frame_170.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,172.0
1717,LCM7HD3W,QMV9ZNYS,010_image_64561377213245.mp4,180,/video_frames/010_image_64561377213245.mp4/frame_180.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_180.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1718,6MX3WV8O,QMV9ZNYS,010_image_64561377213245.mp4,190,/video_frames/010_image_64561377213245.mp4/frame_190.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,172.0
1719,C26INSUJ,QMV9ZNYS,010_image_64561377213245.mp4,198,/video_frames/010_image_64561377213245.mp4/frame_198.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_198.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1720,GXG4T0Y6,QMV9ZNYS,010_image_64561377213245.mp4,200,/video_frames/010_image_64561377213245.mp4/frame_200.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_200.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1721,DG5QWTUH,QMV9ZNYS,010_image_64561377213245.mp4,203,/video_frames/010_image_64561377213245.mp4/frame_203.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_203.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1722,AADRQ4HG,QMV9ZNYS,010_image_64561377213245.mp4,210,/video_frames/010_image_64561377213245.mp4/frame_210.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_210.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1723,LIH962LJ,QMV9ZNYS,010_image_64561377213245.mp4,220,/video_frames/010_image_64561377213245.mp4/frame_220.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_220.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1724,VSYY19O6,QMV9ZNYS,010_image_64561377213245.mp4,222,/video_frames/010_image_64561377213245.mp4/frame_222.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_222.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1725,6LUSHW72,QMV9ZNYS,010_image_64561377213245.mp4,230,/video_frames/010_image_64561377213245.mp4/frame_230.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_230.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1726,C22QTCPP,QMV9ZNYS,010_image_64561377213245.mp4,236,/video_frames/010_image_64561377213245.mp4/frame_236.png,106.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_236.png,True,False,False,False,False,False,False,False,False,False,False,False,1,538.0,172.0
1727,K47YYVS1,QMV9ZNYS,010_image_64561377213245.mp4,239,/video_frames/010_image_64561377213245.mp4/frame_239.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_239.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1728,4T0HZ3TP,QMV9ZNYS,010_image_64561377213245.mp4,240,/video_frames/010_image_64561377213245.mp4/frame_240.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_240.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1729,CCG6CDTE,QMV9ZNYS,010_image_64561377213245.mp4,241,/video_frames/010_image_64561377213245.mp4/frame_241.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_241.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1730,Z6FYLZC3,QMV9ZNYS,010_image_64561377213245.mp4,250,/video_frames/010_image_64561377213245.mp4/frame_250.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_250.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1731,N3K9VWDJ,QMV9ZNYS,010_image_64561377213245.mp4,253,/video_frames/010_image_64561377213245.mp4/frame_253.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_253.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1732,75FO6YUW,QMV9ZNYS,010_image_64561377213245.mp4,260,/video_frames/010_image_64561377213245.mp4/frame_260.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_260.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,172.0
1733,H2YYBJFY,QMV9ZNYS,010_image_64561377213245.mp4,261,/video_frames/010_image_64561377213245.mp4/frame_261.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_261.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,172.0
1734,7ZS6LHM3,QMV9ZNYS,010_image_64561377213245.mp4,269,/video_frames/010_image_64561377213245.mp4/frame_269.png,104.0,644.0,550.0,722.0,cropped/video_frames/010_image_64561377213245.mp4/frame_269.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,172.0
1735,EYKECQXV,8GAP15IC,006_image_661374004642.mp4,0,/video_frames/006_image_661374004642.mp4/frame_0.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_0.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1736,B5N0QE6M,8GAP15IC,006_image_661374004642.mp4,10,/video_frames/006_image_661374004642.mp4/frame_10.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_10.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1737,54XBFXFR,8GAP15IC,006_image_661374004642.mp4,20,/video_frames/006_image_661374004642.mp4/frame_20.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_20.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,268.0
1738,K254ZITS,8GAP15IC,006_image_661374004642.mp4,30,/video_frames/006_image_661374004642.mp4/frame_30.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_30.png,False,False,False,False,False,False,False,True,False,False,False,False,0,540.0,268.0
1739,XW69J1TR,8GAP15IC,006_image_661374004642.mp4,40,/video_frames/006_image_661374004642.mp4/frame_40.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_40.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1740,4BT775TT,8GAP15IC,006_image_661374004642.mp4,50,/video_frames/006_image_661374004642.mp4/frame_50.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_50.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1741,XH45F4CT,8GAP15IC,006_image_661374004642.mp4,60,/video_frames/006_image_661374004642.mp4/frame_60.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_60.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1742,5ILHHYX1,8GAP15IC,006_image_661374004642.mp4,70,/video_frames/006_image_661374004642.mp4/frame_70.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_70.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1743,DVMEYTOR,8GAP15IC,006_image_661374004642.mp4,80,/video_frames/006_image_661374004642.mp4/frame_80.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_80.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1744,DSVJM19R,8GAP15IC,006_image_661374004642.mp4,90,/video_frames/006_image_661374004642.mp4/frame_90.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_90.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1745,8J6B8NSD,8GAP15IC,006_image_661374004642.mp4,100,/video_frames/006_image_661374004642.mp4/frame_100.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_100.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1746,B6V4L0WR,8GAP15IC,006_image_661374004642.mp4,102,/video_frames/006_image_661374004642.mp4/frame_102.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_102.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,268.0
1747,V555QZC0,8GAP15IC,006_image_661374004642.mp4,110,/video_frames/006_image_661374004642.mp4/frame_110.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_110.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1748,JPNFJXYE,8GAP15IC,006_image_661374004642.mp4,120,/video_frames/006_image_661374004642.mp4/frame_120.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_120.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1749,HBI5ISE1,8GAP15IC,006_image_661374004642.mp4,130,/video_frames/006_image_661374004642.mp4/frame_130.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1750,LAYD8XHO,8GAP15IC,006_image_661374004642.mp4,140,/video_frames/006_image_661374004642.mp4/frame_140.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_140.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1751,D52EB7P7,8GAP15IC,006_image_661374004642.mp4,150,/video_frames/006_image_661374004642.mp4/frame_150.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_150.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1752,O0EH05LU,8GAP15IC,006_image_661374004642.mp4,160,/video_frames/006_image_661374004642.mp4/frame_160.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_160.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1753,Q7X0OAZR,8GAP15IC,006_image_661374004642.mp4,165,/video_frames/006_image_661374004642.mp4/frame_165.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_165.png,True,False,False,False,False,False,False,False,False,False,False,False,1,538.0,268.0
1754,2Q6J18IU,8GAP15IC,006_image_661374004642.mp4,170,/video_frames/006_image_661374004642.mp4/frame_170.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1755,HHZ0907J,8GAP15IC,006_image_661374004642.mp4,180,/video_frames/006_image_661374004642.mp4/frame_180.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_180.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1756,H1WUXPTO,8GAP15IC,006_image_661374004642.mp4,190,/video_frames/006_image_661374004642.mp4/frame_190.png,104.0,642.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,268.0
1757,4OYXFLW7,8GAP15IC,006_image_661374004642.mp4,200,/video_frames/006_image_661374004642.mp4/frame_200.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_200.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1758,SE7X27Z3,8GAP15IC,006_image_661374004642.mp4,210,/video_frames/006_image_661374004642.mp4/frame_210.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_210.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1759,7A1V2010,8GAP15IC,006_image_661374004642.mp4,220,/video_frames/006_image_661374004642.mp4/frame_220.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_220.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1760,P0KH36MB,8GAP15IC,006_image_661374004642.mp4,230,/video_frames/006_image_661374004642.mp4/frame_230.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_230.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1761,YX277F89,8GAP15IC,006_image_661374004642.mp4,240,/video_frames/006_image_661374004642.mp4/frame_240.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_240.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1762,OKMJSZAG,8GAP15IC,006_image_661374004642.mp4,250,/video_frames/006_image_661374004642.mp4/frame_250.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_250.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1763,CCYJ24E4,8GAP15IC,006_image_661374004642.mp4,260,/video_frames/006_image_661374004642.mp4/frame_260.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_260.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1764,OR5JPT3S,8GAP15IC,006_image_661374004642.mp4,270,/video_frames/006_image_661374004642.mp4/frame_270.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_270.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1765,L1OQTJ3G,8GAP15IC,006_image_661374004642.mp4,280,/video_frames/006_image_661374004642.mp4/frame_280.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_280.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1766,33EIIYIC,8GAP15IC,006_image_661374004642.mp4,290,/video_frames/006_image_661374004642.mp4/frame_290.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_290.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1767,FO85MDA5,8GAP15IC,006_image_661374004642.mp4,298,/video_frames/006_image_661374004642.mp4/frame_298.png,104.0,644.0,502.0,770.0,cropped/video_frames/006_image_661374004642.mp4/frame_298.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,268.0
1768,TUIKRNLN,7U5YOB47,014_image_67605407283106.mp4,0,/video_frames/014_image_67605407283106.mp4/frame_0.png,106.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_0.png,True,False,False,False,False,False,False,True,False,False,False,False,1,536.0,308.0
1769,UBOZ73HO,7U5YOB47,014_image_67605407283106.mp4,10,/video_frames/014_image_67605407283106.mp4/frame_10.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_10.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1770,JTOFRJFA,7U5YOB47,014_image_67605407283106.mp4,20,/video_frames/014_image_67605407283106.mp4/frame_20.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_20.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1771,XIZGCXHV,7U5YOB47,014_image_67605407283106.mp4,30,/video_frames/014_image_67605407283106.mp4/frame_30.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_30.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1772,G2PHZVHR,7U5YOB47,014_image_67605407283106.mp4,40,/video_frames/014_image_67605407283106.mp4/frame_40.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_40.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1773,GNE5430J,7U5YOB47,014_image_67605407283106.mp4,50,/video_frames/014_image_67605407283106.mp4/frame_50.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_50.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1774,MB1F8CS7,7U5YOB47,014_image_67605407283106.mp4,60,/video_frames/014_image_67605407283106.mp4/frame_60.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_60.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1775,PQ4CAJZ6,7U5YOB47,014_image_67605407283106.mp4,70,/video_frames/014_image_67605407283106.mp4/frame_70.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_70.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1776,64LRVRE0,7U5YOB47,014_image_67605407283106.mp4,80,/video_frames/014_image_67605407283106.mp4/frame_80.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_80.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1777,C2YSMTGI,7U5YOB47,014_image_67605407283106.mp4,90,/video_frames/014_image_67605407283106.mp4/frame_90.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_90.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1778,FZGCPAIF,7U5YOB47,014_image_67605407283106.mp4,100,/video_frames/014_image_67605407283106.mp4/frame_100.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_100.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1779,STL8KFWQ,7U5YOB47,014_image_67605407283106.mp4,110,/video_frames/014_image_67605407283106.mp4/frame_110.png,104.0,642.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_110.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,310.0
1780,8ZRAOBEE,7U5YOB47,014_image_67605407283106.mp4,120,/video_frames/014_image_67605407283106.mp4/frame_120.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_120.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1781,QXQ20S8B,7U5YOB47,014_image_67605407283106.mp4,130,/video_frames/014_image_67605407283106.mp4/frame_130.png,104.0,642.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,310.0
1782,Z0R6UN09,7U5YOB47,014_image_67605407283106.mp4,140,/video_frames/014_image_67605407283106.mp4/frame_140.png,104.0,642.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_140.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,310.0
1783,GUQN6XGC,7U5YOB47,014_image_67605407283106.mp4,150,/video_frames/014_image_67605407283106.mp4/frame_150.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_150.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1784,OSBR8Z95,7U5YOB47,014_image_67605407283106.mp4,160,/video_frames/014_image_67605407283106.mp4/frame_160.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_160.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1785,ZLSBUWA9,7U5YOB47,014_image_67605407283106.mp4,170,/video_frames/014_image_67605407283106.mp4/frame_170.png,104.0,644.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,310.0
1786,S6QVWF6N,7U5YOB47,014_image_67605407283106.mp4,180,/video_frames/014_image_67605407283106.mp4/frame_180.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_180.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1787,0NMIU3ZD,7U5YOB47,014_image_67605407283106.mp4,190,/video_frames/014_image_67605407283106.mp4/frame_190.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1788,BVRPS868,7U5YOB47,014_image_67605407283106.mp4,200,/video_frames/014_image_67605407283106.mp4/frame_200.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_200.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1789,O9GEVMX1,7U5YOB47,014_image_67605407283106.mp4,210,/video_frames/014_image_67605407283106.mp4/frame_210.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_210.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1790,JZKCYGZR,7U5YOB47,014_image_67605407283106.mp4,220,/video_frames/014_image_67605407283106.mp4/frame_220.png,104.0,644.0,566.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_220.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,224.0
1791,IRVUXC5H,7U5YOB47,014_image_67605407283106.mp4,222,/video_frames/014_image_67605407283106.mp4/frame_222.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_222.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1792,N2TA7827,7U5YOB47,014_image_67605407283106.mp4,223,/video_frames/014_image_67605407283106.mp4/frame_223.png,104.0,644.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_223.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1793,UAPGLZX7,7U5YOB47,014_image_67605407283106.mp4,230,/video_frames/014_image_67605407283106.mp4/frame_230.png,104.0,642.0,482.0,790.0,cropped/video_frames/014_image_67605407283106.mp4/frame_230.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1794,P0AMCVYE,7U5YOB47,014_image_67605407283106.mp4,240,/video_frames/014_image_67605407283106.mp4/frame_240.png,104.0,644.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_240.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,310.0
1795,WYDJSYKL,7U5YOB47,014_image_67605407283106.mp4,250,/video_frames/014_image_67605407283106.mp4/frame_250.png,104.0,642.0,482.0,792.0,cropped/video_frames/014_image_67605407283106.mp4/frame_250.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,310.0
